1633982400000,57488.33000000,57506.84000000,56800.00000000,57471.35000000,6013.99269000,1633996799999,343907941.13922210,212485,2965.89571000,169612846.31691350,0
1633996800000,57471.35000000,57471.35000000,56400.00000000,56711.35000000,7661.14666000,1634011199999,435359521.98845800,194673,3830.54525000,217652301.83106670,0
1634011200000,56711.36000000,57680.00000000,56558.00000000,57342.79000000,6572.08788000,1634025599999,376075867.59118630,195206,3382.35148000,193568969.23146400,0
1634025600000,57342.79000000,57618.99000000,56680.00000000,57240.14000000,7093.93730000,1634039999999,405309306.03751670,226439,3601.47029000,205769875.27986060,0
1634040000000,57240.14000000,57450.00000000,56010.00000000,56303.20000000,11228.66882000,1634054399999,638029542.71173580,328440,5493.25526000,312199126.04519870,0
1634054400000,56300.66000000,56376.74000000,55154.72000000,55329.78000000,9244.17275000,1634068799999,515924181.32561170,289631,4390.78272000,245079875.04927940,0
1634068800000,55329.78000000,56548.99000000,53879.00000000,55996.93000000,11671.27209000,1634083199999,646512263.23144130,320023,5459.03747000,302814095.11229070,0
1634083200000,55996.91000000,56599.99000000,55825.90000000,56277.78000000,5980.76846000,1634097599999,336599526.64808350,180926,3051.65810000,171757154.33939380,0
1634097600000,56277.79000000,56365.00000000,54562.34000000,54612.61000000,10682.25936000,1634111999999,591390899.89832190,265542,5248.37266000,290486727.06577200,0
1634112000000,54612.60000000,55295.70000000,54167.19000000,55210.79000000,9667.88324000,1634126399999,529773707.05099500,280884,4806.26677000,263417378.84109470,0
1634126400000,55210.80000000,56440.75000000,54521.74000000,56168.85000000,10626.72608000,1634140799999,589594405.04744010,292210,5163.97238000,286569385.93014470,0
1634140800000,56168.85000000,57300.00000000,56072.75000000,57259.77000000,10095.69270000,1634155199999,574269578.73344980,288612,4999.08569000,284342553.65922940,0
1634155200000,57259.77000000,57777.00000000,56607.27000000,57367.00000000,8755.11508000,1634169599999,501679570.09901280,302315,4715.77647000,270239125.84000540,0
1634169600000,57370.83000000,58532.54000000,57138.72000000,58065.99000000,8883.24276100,1634183999999,515442378.36352202,311125,4863.29364900,282212559.79085305,0
1634184000000,58065.99000000,58169.99000000,57333.33000000,57367.30000000,6072.24549000,1634198399999,351167452.34462880,196218,3019.52361000,174655883.54840340,0
1634198400000,57367.30000000,58150.00000000,57189.00000000,57622.42000000,7588.26582000,1634212799999,436989776.80097410,252021,3894.94813000,224299698.99639050,0
1634212800000,57622.42000000,57986.20000000,56947.59000000,57331.31000000,8973.34822000,1634227199999,515948600.88354070,264286,4337.48228000,249443664.26516270,0
1634227200000,57331.30000000,58086.98000000,56818.05000000,57833.12000000,8438.51013000,1634241599999,484158992.25052690,236333,4335.27676000,248817904.75124370,0
1634241600000,57833.11000000,57867.11000000,57207.89000000,57347.94000000,3097.72436000,1634255999999,178208590.94804250,112065,1489.74055000,85708765.51354080,0
1634256000000,57347.94000000,59453.75000000,56850.00000000,59431.71000000,14605.26752100,1634270399999,853710239.06294470,406631,8069.70645300,471649227.75011912,0
1634270400000,59431.70000000,59998.00000000,59142.86000000,59231.50000000,12301.34388000,1634284799999,732436705.12791718,365178,6913.14695000,411704855.39888102,0
